"Id","SalePrice"
1461,122672.192687934
1462,140602.136481391
1463,192250.619192838
1464,205688.341769179
1465,162047.592165666
1466,181360.392482321
1467,189803.604844454
1468,169213.183639987
1469,187476.382464572
1470,118008.456807373
1471,192065.66432613
1472,101099.690078738
1473,104027.927055116
1474,154833.555536598
1475,103550.649290014
1476,289788.84729083
1477,220661.458036521
1478,241226.549782713
1479,246732.706493099
1480,426079.029091789
1481,293355.483731705
1482,187263.663467361
1483,172650.422367686
1484,153497.990027537
1485,171475.247644361
1486,200354.967635132
1487,312934.094856347
1488,242409.724880309
1489,180209.420723806
1490,236836.692244805
1491,187030.188044644
1492,90532.0896598645
1493,208087.684787376
1494,250972.956780752
1495,258193.361020715
1496,212897.67636021
1497,185471.520910755
1498,144446.620874398
1499,152378.700674948
1500,156005.848698602
1501,171972.179252948
1502,134273.238584521
1503,253337.238156313
1504,230220.44320949
1505,222352.806422438
1506,197169.100729568
1507,271584.278341861
1508,197977.583465454
1509,152517.023957553
1510,138167.980200525
1511,140976.964009131
1512,186685.017499617
1513,143440.205798759
1514,152405.400252394
1515,237356.522824869
1516,146531.675174699
1517,171416.276719997
1518,132217.231014142
1519,214417.815223835
1520,119437.715631194
1521,118699.843257749
1522,178822.672574419
1523,114645.212330185
1524,116795.095492265
1525,109897.447748204
1526,99847.6012329951
1527,108864.241120016
1528,151146.945758116
1529,128015.012639466
1530,220474.45733309
1531,125128.056453493
1532,100131.091478695
1533,153973.830420286
1534,123358.025637825
1535,171254.959951764
1536,111883.594393104
1537,77167.0110583731
1538,145150.113567348
1539,165686.180009294
1540,86761.7378482395
1541,137871.827270697
1542,149506.612542061
1543,173819.27208724
1544,87322.3603557661
1545,116217.974188656
1546,123151.568546144
1547,139828.668857954
1548,133906.668391227
1549,119859.190117117
1550,121360.226939826
1551,106060.027295996
1552,146705.919690421
1553,138051.280975034
1554,121238.120499238
1555,166354.394067648
1556,81507.0455001041
1557,91964.4433409193
1558,82900.659288255
1559,82739.3355405053
1560,121985.47773709
1561,132644.614971791
1562,127878.90571208
1563,108290.804562098
1564,177975.360723874
1565,147097.237929562
1566,256788.15939028
1567,71202.7494872902
1568,212051.989828484
1569,129409.204250161
1570,135829.379266164
1571,136544.926084126
1572,150508.851030999
1573,250414.821815019
1574,117931.343958347
1575,228384.929284391
1576,263776.094671078
1577,178805.28617725
1578,124126.038785902
1579,141220.809183255
1580,191615.050605846
1581,157059.383467998
1582,119213.004960389
1583,296889.819020581
1584,229743.41033488
1585,132280.605599888
1586,76399.0905651383
1587,100565.951158902
1588,150215.394825092
1589,111250.177750846
1590,139800.88655087
1591,91920.0591558808
1592,126174.694179114
1593,108343.519143205
1594,139201.660036195
1595,100980.220468829
1596,201306.10530541
1597,154564.411614959
1598,187473.320196395
1599,162523.926877301
1600,153847.004447139
1601,62090.8203116022
1602,106354.829869863
1603,86479.8148909772
1604,241815.641546787
1605,236351.294619115
1606,173215.205343988
1607,181752.750637084
1608,210791.634073559
1609,173034.755166455
1610,162116.048344144
1611,150964.676258974
1612,190158.456006805
1613,195133.045073629
1614,132209.595456572
1615,110561.226929369
1616,89813.7282301572
1617,112187.694402584
1618,122073.003287639
1619,138475.61836584
1620,164189.663153775
1621,146272.799388118
1622,140338.305534393
1623,255850.351531848
1624,221033.227465392
1625,100352.270908736
1626,172526.794149935
1627,192813.227945293
1628,249169.792307295
1629,171649.341408071
1630,332526.460444946
1631,190960.193393857
1632,210325.854146329
1633,161056.27425428
1634,199092.289587611
1635,179593.099271783
1636,156987.669262237
1637,231107.315425052
1638,203417.75031464
1639,202839.728995816
1640,263000.446623451
1641,186606.745499486
1642,230499.672131462
1643,216467.471861354
1644,215035.237339514
1645,270235.337853311
1646,154619.014518071
1647,144913.98949707
1648,132767.561965985
1649,139018.657866802
1650,123435.689568504
1651,132138.169893983
1652,105635.988024574
1653,111042.133806279
1654,150972.566340663
1655,124011.568891478
1656,145686.723681816
1657,152869.248733212
1658,148785.627104622
1659,108422.328728498
1660,158910.954780632
1661,379524.284688012
1662,333854.041933457
1663,316233.977081686
1664,449640.855684533
1665,261955.602533617
1666,295401.107382384
1667,299193.942931868
1668,281600.028137816
1669,242989.161196224
1670,284902.814367972
1671,254046.032016479
1672,374343.954258532
1673,262879.586670185
1674,243159.407487761
1675,189622.905761717
1676,204812.932041588
1677,202509.831211934
1678,386996.337173173
1679,314660.128477085
1680,274295.590584688
1681,204278.795262131
1682,255603.107976405
1683,189166.514438999
1684,178146.441089407
1685,180077.365274675
1686,168579.533153977
1687,163826.226908075
1688,195221.278022034
1689,195576.316586558
1690,188739.754192283
1691,177111.732102195
1692,234870.684189429
1693,153171.57553389
1694,187161.224174174
1695,160905.299302855
1696,269941.756331638
1697,171212.965346147
1698,334608.673545961
1699,286266.994238802
1700,259471.68315569
1701,254042.358248763
1702,246747.467073993
1703,240284.138796976
1704,265187.128379902
1705,205366.25971936
1706,387331.008252097
1707,192637.8320599
1708,197768.891231341
1709,242496.940282337
1710,213079.054330322
1711,243568.383453695
1712,245072.031782308
1713,255602.046036632
1714,215691.494803897
1715,201439.791639671
1716,181982.19346078
1717,170584.919124245
1718,140649.921459802
1719,198621.737649385
1720,211543.920421184
1721,162129.348273757
1722,136782.690675467
1723,166740.468239528
1724,211247.999761683
1725,230793.086470758
1726,198991.406670759
1727,159223.209710746
1728,174293.465673466
1729,166763.022750664
1730,179159.92385707
1731,108927.044041831
1732,118480.367821057
1733,102582.631307435
1734,111150.569428858
1735,133630.818679561
1736,101866.773164826
1737,352370.803878529
1738,250571.144546178
1739,298412.934653632
1740,229349.955029319
1741,197585.380775085
1742,173505.267361331
1743,166337.017193293
1744,302320.698980923
1745,208254.949805707
1746,196414.17136754
1747,230572.10385072
1748,253243.271901146
1749,154766.467430207
1750,135767.272187804
1751,268999.777148515
1752,107549.800534465
1753,158991.505418677
1754,203768.187369805
1755,145932.742871125
1756,127360.000502867
1757,106149.737800692
1758,157778.888292331
1759,178606.2111623
1760,180411.060688363
1761,165614.046962789
1762,199821.777593816
1763,162829.759186295
1764,105466.616711998
1765,196243.888931907
1766,192745.951595117
1767,281646.908201667
1768,137932.756424571
1769,164523.09795564
1770,141954.741121028
1771,118692.591775396
1772,131183.485991459
1773,136418.995694406
1774,137806.74253669
1775,125082.586827808
1776,117909.177732607
1777,92041.5458411464
1778,142096.93092047
1779,115402.317522193
1780,172204.423096408
1781,118968.014065713
1782,90699.3926872716
1783,149235.724204215
1784,105510.347228541
1785,106645.028273177
1786,175170.608407354
1787,159124.350392245
1788,64309.6278587345
1789,92273.1307268269
1790,67092.9365553535
1791,186785.603867826
1792,166395.478837622
1793,127146.276463241
1794,157543.637248848
1795,117404.325386723
1796,120263.942068732
1797,128371.071375504
1798,112148.479374977
1799,96029.121682476
1800,110850.574496796
1801,144075.34605109
1802,159046.343389003
1803,148501.064305423
1804,141161.616874148
1805,129134.492338587
1806,137955.422180194
1807,114425.573145275
1808,119161.733339175
1809,120208.413210162
1810,140780.65137432
1811,93185.675545669
1812,97138.9378469937
1813,130844.756224208
1814,85367.746367259
1815,61551.8706028596
1816,89726.2395945192
1817,106290.021050212
1818,131220.281197516
1819,126482.661990782
1820,61258.7050504161
1821,114586.585476173
1822,137780.327572898
1823,53623.9346389373
1824,121060.999786595
1825,142212.220346697
1826,90130.7370275901
1827,102141.138546184
1828,136433.650168068
1829,125179.276208138
1830,135401.367789883
1831,148714.754900048
1832,84247.29896592
1833,134762.229878229
1834,122914.162442877
1835,102512.340407504
1836,135061.260038134
1837,91394.9876858113
1838,118250.064220335
1839,104163.994022012
1840,151136.986053362
1841,127166.42392547
1842,81772.6264767923
1843,138908.156083653
1844,120613.621344298
1845,148110.462639054
1846,129102.731408875
1847,157592.556960388
1848,54483.5596987952
1849,123839.757862445
1850,116209.077727414
1851,145024.866169646
1852,129091.561016264
1853,125996.980841638
1854,155588.768512745
1855,149379.654776247
1856,231112.953394339
1857,130576.45019292
1858,154187.581073072
1859,118251.580163723
1860,165080.349801095
1861,117239.592868117
1862,298866.603194515
1863,298866.5866532
1864,298866.58684922
1865,299197.333526094
1866,274789.67285218
1867,230961.310927336
1868,280205.89708963
1869,212799.836002894
1870,206222.324121613
1871,226123.324505678
1872,176416.905058819
1873,220338.887682557
1874,164594.870839928
1875,195698.453380713
1876,214344.744908453
1877,203717.235358963
1878,216422.138354219
1879,111258.045705334
1880,139086.537248656
1881,262856.665585226
1882,240242.487792939
1883,190945.132289164
1884,210082.36153831
1885,219857.29234451
1886,257303.55689017
1887,209411.729803937
1888,268582.269022221
1889,175738.493504825
1890,137607.138981952
1891,144425.156316422
1892,94251.8854761556
1893,129301.030349301
1894,115048.704067859
1895,146146.528517903
1896,124711.011490473
1897,109069.093533044
1898,109511.228123287
1899,137774.788725041
1900,127316.63934864
1901,162470.517515863
1902,131813.174686906
1903,163690.211335465
1904,130590.920486947
1905,179826.620138529
1906,171783.452934939
1907,189863.549095832
1908,130306.866405774
1909,155657.669184279
1910,143681.431825048
1911,221613.981620238
1912,350619.529800388
1913,147847.688578126
1914,64090.4509162402
1915,234107.708431211
1916,63638.8377783569
1917,237417.60812144
1918,135011.959116856
1919,201601.829804601
1920,208944.060252362
1921,312931.389940205
1922,247815.748064628
1923,257282.67727269
1924,206186.596990341
1925,211906.54839899
1926,323020.400528146
1927,129501.306027794
1928,161507.619544027
1929,117132.527230663
1930,132185.066415542
1931,151422.793283532
1932,146259.543558603
1933,205767.430309949
1934,188507.5002638
1935,173151.836093766
1936,181827.249441018
1937,187448.53716899
1938,179492.982888397
1939,227334.254977853
1940,164324.986150323
1941,189562.784802758
1942,183363.874686666
1943,180777.204968585
1944,270490.483173281
1945,285280.626181642
1946,135082.264567914
1947,247112.781071337
1948,160986.595782015
1949,248488.905648034
1950,187333.45992553
1951,259608.677156158
1952,212760.167634421
1953,154697.013335822
1954,206686.112427854
1955,138005.807817133
1956,384720.458675115
1957,169989.177160871
1958,290340.843212389
1959,142634.378947671
1960,115095.486515835
1961,112099.521786494
1962,101920.78186567
1963,114492.084236908
1964,118003.721271174
1965,142319.417701817
1966,130092.871606279
1967,247976.13988888
1968,345995.11883723
1969,299641.553731775
1970,354088.380974637
1971,390099.537286342
1972,321347.785073346
1973,241357.121112849
1974,285630.621007339
1975,432599.994262598
1976,250867.063554695
1977,306573.214993727
1978,315422.546305416
1979,280490.790831193
1980,186491.678676944
1981,285588.703265098
1982,200324.993305647
1983,188431.87166132
1984,177605.803423407
1985,227964.356995001
1986,229159.512827903
1987,182735.863210615
1988,182177.467273943
1989,198801.576321628
1990,214451.384763224
1991,217140.922532311
1992,213271.287425534
1993,173468.107639267
1994,235766.226242526
1995,189407.955890433
1996,232441.332122257
1997,255459.86068321
1998,306781.438553588
1999,256163.766152752
2000,301122.842329195
2001,253475.068644003
2002,238030.535871722
2003,253252.850391824
2004,261877.843742882
2005,204037.523546729
2006,193190.260961161
2007,238044.246052675
2008,186171.490432698
2009,201267.103894696
2010,189933.538902339
2011,152343.50969379
2012,163049.49570547
2013,174905.314370812
2014,181212.910526129
2015,180045.426267265
2016,202805.066679119
2017,184388.973069457
2018,118660.57348788
2019,144952.473120589
2020,99733.9589313772
2021,96387.1240908431
2022,182894.084979204
2023,151454.020025282
2024,293734.368068086
2025,312836.04369344
2026,168072.64816036
2027,155912.922657855
2028,166999.207855777
2029,172531.675542818
2030,226647.081789364
2031,200702.584855829
2032,207814.804350278
2033,214742.545164527
2034,163041.566699219
2035,219239.430169567
2036,184430.022710872
2037,186606.970184728
2038,271894.185897006
2039,175577.017969771
2040,238083.391763853
2041,269833.027528503
2042,210917.541478206
2043,166572.013802514
2044,194448.319589987
2045,202943.753331543
2046,146743.482506249
2047,143973.32437555
2048,141286.41150726
2049,141866.700195262
2050,159745.044566981
2051,101394.574243132
2052,131912.241088672
2053,148842.485572168
2054,90636.1464811877
2055,152910.977616462
2056,161215.444310706
2057,105220.810447763
2058,210961.678735703
2059,132188.327083597
2060,203346.336285399
2061,184489.81938212
2062,119412.224818086
2063,101435.809759754
2064,128103.466677911
2065,102054.138536308
2066,171779.357373334
2067,123257.232992327
2068,140774.331279433
2069,92706.4705197049
2070,113977.160636235
2071,91590.4218276527
2072,151623.235391215
2073,131666.195377426
2074,176158.254505514
2075,136080.609228916
2076,118451.052890002
2077,136379.150712008
2078,107614.783219446
2079,127926.256827056
2080,118874.471690711
2081,110192.078793958
2082,124120.639557195
2083,146473.037526415
2084,103335.123709665
2085,114510.108396373
2086,146833.5321796
2087,141190.913711781
2088,107260.261529059
2089,67888.6437769866
2090,128065.666600092
2091,97052.9421283638
2092,149429.144470774
2093,131297.178338071
2094,101247.984223579
2095,133741.815884184
2096,78739.5915025442
2097,97063.286564904
2098,155727.495489442
2099,57371.6630431435
2100,90960.6495170335
2101,98162.4777107466
2102,123695.861343007
2103,95338.9512576416
2104,127283.14539537
2105,129896.045302445
2106,72501.7338488393
2107,164591.625384191
2108,118377.632951696
2109,127044.755117878
2110,126861.171036989
2111,142091.314645552
2112,131850.423427942
2113,124325.262898262
2114,116206.972480082
2115,158975.601522224
2116,115344.815502027
2117,158272.701223327
2118,102874.425937244
2119,98370.3166863024
2120,130678.634367268
2121,10000
2122,109647.719863809
2123,87715.8118874122
2124,147428.771963549
2125,134310.170051249
2126,123985.503287611
2127,161976.346949277
2128,124525.599632561
2129,87433.0417777804
2130,130671.581202504
2131,161945.154205645
2132,115223.62178257
2133,112374.690263959
2134,116066.878220716
2135,95571.0195287714
2136,68564.9124334703
2137,116732.301607642
2138,129871.247208871
2139,143304.341543865
2140,142329.195057459
2141,151160.303759559
2142,114489.320754965
2143,142584.878757203
2144,95320.0599234845
2145,144219.916410332
2146,183246.380574332
2147,152248.107768182
2148,146535.421789183
2149,143675.401754922
2150,213551.432601387
2151,103834.105235171
2152,179629.244488862
2153,206536.907702751
2154,101376.598323301
2155,147589.626140907
2156,294157.632477791
2157,230616.245904275
2158,216812.232481157
2159,208475.47923778
2160,176458.489393246
2161,245916.657383236
2162,455487.885498966
2163,300485.811358725
2164,218500.397155973
2165,189364.582902011
2166,165983.515423632
2167,208919.386645064
2168,204356.052099292
2169,184448.45474688
2170,219511.519627596
2171,165125.659665103
2172,145839.895651408
2173,207822.222113028
2174,242876.454169572
2175,261068.008122108
2176,267126.358941422
2177,249601.262595852
2178,205857.730816567
2179,135345.330677257
2180,234639.117153588
2181,187427.535062981
