"Id","SalePrice"
1461,122672.192687934
1462,140602.13648139
1463,192250.619192837
1464,205688.341769177
1465,162047.592165664
1466,181360.392482319
1467,189803.604844453
1468,169213.183639985
1469,187476.38246457
1470,118008.456807371
1471,192065.664326128
1472,101099.690078737
1473,104027.927055115
1474,154833.555536596
1475,103550.649290014
1476,289788.847290829
1477,220661.458036517
1478,241226.549782711
1479,246732.706493098
1480,426079.029091787
1481,293355.483731704
1482,187263.66346736
1483,172650.422367684
1484,153497.990027534
1485,171475.24764436
1486,200354.967635131
1487,312934.094856344
1488,242409.724880307
1489,180209.420723804
1490,236836.692244803
1491,187030.188044642
1492,90532.0896598642
1493,208087.684787375
1494,250972.956780751
1495,258193.361020713
1496,212897.676360208
1497,185471.520910755
1498,144446.620874397
1499,152378.700674947
1500,156005.8486986
1501,171972.179252947
1502,134273.238584521
1503,253337.23815631
1504,230220.443209488
1505,222352.806422438
1506,197169.100729566
1507,271584.278341859
1508,197977.583465452
1509,152517.023957552
1510,138167.980200523
1511,140976.96400913
1512,186685.017499616
1513,143440.205798759
1514,152405.400252393
1515,237356.522824868
1516,146531.675174699
1517,171416.276719997
1518,132217.231014141
1519,214417.815223833
1520,119437.715631192
1521,118699.843257748
1522,178822.672574418
1523,114645.212330185
1524,116795.095492264
1525,109897.447748203
1526,99847.6012329948
1527,108864.241120015
1528,151146.945758116
1529,128015.012639465
1530,220474.45733309
1531,125128.056453492
1532,100131.091478695
1533,153973.830420285
1534,123358.025637824
1535,171254.959951764
1536,111883.594393103
1537,77167.0110583723
1538,145150.113567347
1539,165686.180009294
1540,86761.7378482395
1541,137871.827270696
1542,149506.61254206
1543,173819.272087238
1544,87322.3603557655
1545,116217.974188655
1546,123151.568546143
1547,139828.668857953
1548,133906.668391226
1549,119859.190117117
1550,121360.226939825
1551,106060.027295995
1552,146705.91969042
1553,138051.280975033
1554,121238.120499237
1555,166354.394067646
1556,81507.0455001038
1557,91964.4433409186
1558,82900.6592882541
1559,82739.335540505
1560,121985.47773709
1561,132644.61497179
1562,127878.90571208
1563,108290.804562098
1564,177975.360723872
1565,147097.237929561
1566,256788.159390278
1567,71202.7494872894
1568,212051.989828481
1569,129409.20425016
1570,135829.379266163
1571,136544.926084125
1572,150508.851030997
1573,250414.821815017
1574,117931.343958347
1575,228384.929284388
1576,263776.094671076
1577,178805.286177249
1578,124126.038785901
1579,141220.809183254
1580,191615.050605845
1581,157059.383467997
1582,119213.004960388
1583,296889.81902058
1584,229743.410334878
1585,132280.605599887
1586,76399.0905651381
1587,100565.951158901
1588,150215.394825091
1589,111250.177750846
1590,139800.88655087
1591,91920.0591558801
1592,126174.694179113
1593,108343.519143205
1594,139201.660036194
1595,100980.220468829
1596,201306.10530541
1597,154564.411614958
1598,187473.320196395
1599,162523.926877301
1600,153847.004447138
1601,62090.8203116019
1602,106354.829869862
1603,86479.8148909765
1604,241815.641546785
1605,236351.294619113
1606,173215.205343988
1607,181752.750637082
1608,210791.634073558
1609,173034.755166454
1610,162116.048344144
1611,150964.676258973
1612,190158.456006804
1613,195133.045073627
1614,132209.595456571
1615,110561.226929368
1616,89813.7282301566
1617,112187.694402583
1618,122073.003287637
1619,138475.61836584
1620,164189.663153775
1621,146272.799388117
1622,140338.305534392
1623,255850.351531846
1624,221033.227465391
1625,100352.270908735
1626,172526.794149934
1627,192813.227945293
1628,249169.792307293
1629,171649.34140807
1630,332526.460444943
1631,190960.193393854
1632,210325.854146328
1633,161056.274254279
1634,199092.289587609
1635,179593.099271781
1636,156987.669262235
1637,231107.315425051
1638,203417.750314639
1639,202839.728995814
1640,263000.44662345
1641,186606.745499484
1642,230499.672131462
1643,216467.471861353
1644,215035.237339514
1645,270235.337853308
1646,154619.014518069
1647,144913.989497068
1648,132767.561965984
1649,139018.657866801
1650,123435.689568503
1651,132138.169893982
1652,105635.988024574
1653,111042.133806278
1654,150972.566340662
1655,124011.568891476
1656,145686.723681815
1657,152869.24873321
1658,148785.62710462
1659,108422.328728497
1660,158910.954780632
1661,379524.284688012
1662,333854.041933456
1663,316233.977081685
1664,449640.855684533
1665,261955.602533617
1666,295401.107382383
1667,299193.942931869
1668,281600.028137815
1669,242989.161196222
1670,284902.814367969
1671,254046.032016477
1672,374343.954258531
1673,262879.586670183
1674,243159.407487759
1675,189622.905761715
1676,204812.932041587
1677,202509.831211932
1678,386996.337173169
1679,314660.128477084
1680,274295.590584687
1681,204278.795262128
1682,255603.107976402
1683,189166.514438999
1684,178146.441089406
1685,180077.365274674
1686,168579.533153976
1687,163826.226908074
1688,195221.278022034
1689,195576.316586558
1690,188739.754192282
1691,177111.732102194
1692,234870.684189427
1693,153171.575533889
1694,187161.224174173
1695,160905.299302854
1696,269941.756331636
1697,171212.965346146
1698,334608.673545958
1699,286266.994238801
1700,259471.683155689
1701,254042.358248762
1702,246747.46707399
1703,240284.138796975
1704,265187.128379901
1705,205366.259719358
1706,387331.008252094
1707,192637.832059898
1708,197768.891231339
1709,242496.940282334
1710,213079.054330321
1711,243568.383453695
1712,245072.031782308
1713,255602.046036631
1714,215691.494803896
1715,201439.79163967
1716,181982.19346078
1717,170584.919124243
1718,140649.921459801
1719,198621.737649384
1720,211543.920421183
1721,162129.348273755
1722,136782.690675466
1723,166740.468239526
1724,211247.999761683
1725,230793.086470757
1726,198991.406670758
1727,159223.209710745
1728,174293.465673466
1729,166763.022750664
1730,179159.923857069
1731,108927.04404183
1732,118480.367821056
1733,102582.631307434
1734,111150.569428857
1735,133630.818679561
1736,101866.773164825
1737,352370.803878527
1738,250571.144546176
1739,298412.93465363
1740,229349.955029319
1741,197585.380775083
1742,173505.267361329
1743,166337.017193292
1744,302320.698980922
1745,208254.949805704
1746,196414.171367538
1747,230572.10385072
1748,253243.271901144
1749,154766.467430207
1750,135767.272187803
1751,268999.777148515
1752,107549.800534465
1753,158991.505418676
1754,203768.187369804
1755,145932.742871123
1756,127360.000502867
1757,106149.737800691
1758,157778.888292329
1759,178606.211162299
1760,180411.060688362
1761,165614.046962788
1762,199821.777593816
1763,162829.759186294
1764,105466.616711996
1765,196243.888931906
1766,192745.951595116
1767,281646.908201667
1768,137932.75642457
1769,164523.097955638
1770,141954.741121027
1771,118692.591775395
1772,131183.485991458
1773,136418.995694405
1774,137806.742536688
1775,125082.586827807
1776,117909.177732606
1777,92041.5458411464
1778,142096.930920469
1779,115402.317522192
1780,172204.423096408
1781,118968.014065711
1782,90699.3926872713
1783,149235.724204215
1784,105510.347228541
1785,106645.028273176
1786,175170.608407354
1787,159124.350392245
1788,64309.6278587341
1789,92273.1307268262
1790,67092.936555353
1791,186785.603867826
1792,166395.478837621
1793,127146.276463241
1794,157543.637248846
1795,117404.325386722
1796,120263.942068731
1797,128371.071375503
1798,112148.479374976
1799,96029.1216824754
1800,110850.574496795
1801,144075.34605109
1802,159046.343389001
1803,148501.064305423
1804,141161.616874146
1805,129134.492338587
1806,137955.422180193
1807,114425.573145275
1808,119161.733339175
1809,120208.413210162
1810,140780.651374319
1811,93185.6755456686
1812,97138.9378469937
1813,130844.756224207
1814,85367.7463672587
1815,61551.8706028593
1816,89726.2395945186
1817,106290.021050211
1818,131220.281197514
1819,126482.661990782
1820,61258.7050504159
1821,114586.585476172
1822,137780.327572898
1823,53623.9346389371
1824,121060.999786594
1825,142212.220346696
1826,90130.7370275891
1827,102141.138546183
1828,136433.650168067
1829,125179.276208137
1830,135401.367789882
1831,148714.754900047
1832,84247.2989659191
1833,134762.229878228
1834,122914.162442875
1835,102512.340407503
1836,135061.260038133
1837,91394.98768581
1838,118250.064220334
1839,104163.994022011
1840,151136.986053361
1841,127166.423925469
1842,81772.6264767914
1843,138908.156083652
1844,120613.621344297
1845,148110.462639053
1846,129102.731408874
1847,157592.556960387
1848,54483.5596987946
1849,123839.757862444
1850,116209.077727413
1851,145024.866169646
1852,129091.561016262
1853,125996.980841637
1854,155588.768512745
1855,149379.654776246
1856,231112.953394337
1857,130576.450192919
1858,154187.581073071
1859,118251.580163723
1860,165080.349801092
1861,117239.592868115
1862,298866.603194511
1863,298866.586653197
1864,298866.586849216
1865,299197.333526091
1866,274789.672852179
1867,230961.310927335
1868,280205.89708963
1869,212799.836002893
1870,206222.324121612
1871,226123.324505675
1872,176416.905058817
1873,220338.887682555
1874,164594.870839927
1875,195698.45338071
1876,214344.744908451
1877,203717.235358961
1878,216422.138354217
1879,111258.045705333
1880,139086.537248655
1881,262856.665585226
1882,240242.487792937
1883,190945.132289164
1884,210082.361538309
1885,219857.292344508
1886,257303.556890169
1887,209411.729803935
1888,268582.269022218
1889,175738.493504824
1890,137607.138981951
1891,144425.156316421
1892,94251.8854761543
1893,129301.0303493
1894,115048.704067859
1895,146146.528517901
1896,124711.011490473
1897,109069.093533043
1898,109511.228123286
1899,137774.788725039
1900,127316.63934864
1901,162470.517515861
1902,131813.174686904
1903,163690.211335464
1904,130590.920486946
1905,179826.620138528
1906,171783.452934938
1907,189863.549095831
1908,130306.866405774
1909,155657.669184277
1910,143681.431825048
1911,221613.981620237
1912,350619.529800387
1913,147847.688578125
1914,64090.4509162397
1915,234107.708431208
1916,63638.8377783564
1917,237417.60812144
1918,135011.959116855
1919,201601.829804599
1920,208944.060252361
1921,312931.389940204
1922,247815.748064626
1923,257282.67727269
1924,206186.59699034
1925,211906.548398989
1926,323020.400528144
1927,129501.306027793
1928,161507.619544025
1929,117132.527230662
1930,132185.066415542
1931,151422.79328353
1932,146259.543558601
1933,205767.430309948
1934,188507.500263799
1935,173151.836093767
